Column1,Manufacturer Name,Brand Name,Model Number,Boiler Type,Energy Source,Burner Type,Pilot Light (T/F),Outdoor Install (T/F),Electrical Phase,Draft Equipment,Off Cycle Devices,Flue Gas,Control,Boiler Design,Pump Motor Design,Nominal Pump Motor HP,Pump Motor Type,Pump Motor Power Factor %,Name Plate Input BTUH,Rated Max Output BTUH,Min Input BTUH,Min Output BTUH,Combustion Efficiency,Thermal Efficiency,Standby Loss Watts,Minimum Thermal Efficiency,Annual Fuel Utilization Eff. (AFUE),Add Date,
5264,Waterpik Technologies Inc.,Laars,HH0625MP20*****    ,Water,LPG,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,625000,,625000,,85.0,,5,83.0,,5/16/2001 12:00:00 AM,
5088,Waterpik Technologies Inc.,Laars,HH0625MP20******   ,Water,LPG,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,625000,,625000,,83.0,,5,83.0,,5/16/2001 12:00:00 AM,
4650,Waterpik Technologies Inc.,Laars,HH0715EN04*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4575,Waterpik Technologies Inc.,Laars,HH0715EN09*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4888,Waterpik Technologies Inc.,Laars,HH0715EN09CBA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,715000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
2403,Waterpik Technologies Inc.,Laars,HH0715EN21*N*      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
3850,Waterpik Technologies Inc.,Laars,HH0715EP04*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4057,Waterpik Technologies Inc.,Laars,HH0715EP09*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4135,Waterpik Technologies Inc.,Laars,HH0715EP09CBA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,715000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4815,Waterpik Technologies Inc.,Laars,HH0715IN04*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3917,Waterpik Technologies Inc.,Laars,HH0715IN04*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4926,Waterpik Technologies Inc.,Laars,HH0715IN09*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3405,Waterpik Technologies Inc.,Laars,HH0715IN09*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4927,Waterpik Technologies Inc.,Laars,HH0715IN09C1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,715000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
4576,Waterpik Technologies Inc.,Laars,HH0715IN09CBA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,715000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
2158,Waterpik Technologies Inc.,Laars,HH0715IN21*N*      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
4219,Waterpik Technologies Inc.,Laars,HH0715IP04*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
4530,Waterpik Technologies Inc.,Laars,HH0715IP04*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4058,Waterpik Technologies Inc.,Laars,HH0715IP09*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
4443,Waterpik Technologies Inc.,Laars,HH0715IP09*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,178750,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
3851,Waterpik Technologies Inc.,Laars,HH0715IP09C1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,715000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
4252,Waterpik Technologies Inc.,Laars,HH0715IP09CBA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,715000,,715000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5044,Waterpik Technologies Inc.,Laars,HH0775MN20*****    ,Water,Natural Gas,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,775000,,775000,,85.0,,5,83.0,,5/16/2001 12:00:00 AM,
5170,Waterpik Technologies Inc.,Laars,HH0775MN20******   ,Water,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,775000,,775000,,83.0,,5,83.0,,5/16/2001 12:00:00 AM,
5135,Waterpik Technologies Inc.,Laars,HH0775MP20*****    ,Water,LPG,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,775000,,775000,,85.0,,5,83.0,,5/16/2001 12:00:00 AM,
5171,Waterpik Technologies Inc.,Laars,HH0775MP20******   ,Water,LPG,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,775000,,775000,,83.0,,5,83.0,,5/16/2001 12:00:00 AM,
5136,Waterpik Technologies Inc.,Laars,HH0850EN04*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4973,Waterpik Technologies Inc.,Laars,HH0850EN09*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4701,Waterpik Technologies Inc.,Laars,HH0850EN09CBA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,850000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
3887,Waterpik Technologies Inc.,Laars,HH0850EP04*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
3932,Waterpik Technologies Inc.,Laars,HH0850EP09*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4136,Waterpik Technologies Inc.,Laars,HH0850EP09CBA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,850000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4578,Waterpik Technologies Inc.,Laars,HH0850IN04*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3996,Waterpik Technologies Inc.,Laars,HH0850IN04*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5014,Waterpik Technologies Inc.,Laars,HH0850IN09*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3918,Waterpik Technologies Inc.,Laars,HH0850IN09*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4890,Waterpik Technologies Inc.,Laars,HH0850IN09C1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,850000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
4891,Waterpik Technologies Inc.,Laars,HH0850IN09CBA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,850000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4016,Waterpik Technologies Inc.,Laars,HH0850IP04*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
4444,Waterpik Technologies Inc.,Laars,HH0850IP04*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4017,Waterpik Technologies Inc.,Laars,HH0850IP09*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
3968,Waterpik Technologies Inc.,Laars,HH0850IP09*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,212850,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4137,Waterpik Technologies Inc.,Laars,HH0850IP09C1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,850000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
4253,Waterpik Technologies Inc.,Laars,HH0850IP09CBA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,850000,,850000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
2739,Waterpik Technologies Inc.,Laars,HH1000MN20*****    ,Water,Natural Gas,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1000000,,250000,,85.0,,5,83.0,,11/21/2001 12:00:00 AM,
2192,Waterpik Technologies Inc.,Laars,HH1000MN20******   ,Water,Natural Gas,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1000000,,250000,,83.0,,5,83.0,,11/21/2001 12:00:00 AM,
2159,Waterpik Technologies Inc.,Laars,HH1000MP20*****    ,Water,LPG,Power,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1000000,,250000,,85.0,,5,83.0,,11/21/2001 12:00:00 AM,
2193,Waterpik Technologies Inc.,Laars,HH1000MP20******   ,Water,LPG,Power,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1000000,,250000,,83.0,,5,83.0,,11/21/2001 12:00:00 AM,
4892,Waterpik Technologies Inc.,Laars,HH1010EN04*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
5138,Waterpik Technologies Inc.,Laars,HH1010EN09*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4652,Waterpik Technologies Inc.,Laars,HH1010EN09CBA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,1010000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
2440,Waterpik Technologies Inc.,Laars,HH1010EN21*N*      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
3810,Waterpik Technologies Inc.,Laars,HH1010EP04*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4531,Waterpik Technologies Inc.,Laars,HH1010EP09*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4445,Waterpik Technologies Inc.,Laars,HH1010EP09CBA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,1010000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4817,Waterpik Technologies Inc.,Laars,HH1010IN04*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3692,Waterpik Technologies Inc.,Laars,HH1010IN04*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4931,Waterpik Technologies Inc.,Laars,HH1010IN09*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3406,Waterpik Technologies Inc.,Laars,HH1010IN09*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4733,Waterpik Technologies Inc.,Laars,HH1010IN09C1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,1010000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
4734,Waterpik Technologies Inc.,Laars,HH1010IN09CBA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,1010000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
2352,Waterpik Technologies Inc.,Laars,HH1010IN21*N*      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
4488,Waterpik Technologies Inc.,Laars,HH1010IP04*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
3852,Waterpik Technologies Inc.,Laars,HH1010IP04*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4138,Waterpik Technologies Inc.,Laars,HH1010IP09*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
3888,Waterpik Technologies Inc.,Laars,HH1010IP09*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,252500,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4254,Waterpik Technologies Inc.,Laars,HH1010IP09C1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,1010000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
3811,Waterpik Technologies Inc.,Laars,HH1010IP09CBA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1010000,,1010000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5046,Waterpik Technologies Inc.,Laars,HH1200EN04*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
4579,Waterpik Technologies Inc.,Laars,HH1200EN09*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
4850,Waterpik Technologies Inc.,Laars,HH1200EN09CBA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,1200000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4220,Waterpik Technologies Inc.,Laars,HH1200EP04*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4221,Waterpik Technologies Inc.,Laars,HH1200EP09*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
3812,Waterpik Technologies Inc.,Laars,HH1200EP09CBA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,1200000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4819,Waterpik Technologies Inc.,Laars,HH1200IN04*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3481,Waterpik Technologies Inc.,Laars,HH1200IN04*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4893,Waterpik Technologies Inc.,Laars,HH1200IN09*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3534,Waterpik Technologies Inc.,Laars,HH1200IN09*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4774,Waterpik Technologies Inc.,Laars,HH1200IN09C1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,1200000,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
4621,Waterpik Technologies Inc.,Laars,HH1200IN09CBA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,1200000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4222,Waterpik Technologies Inc.,Laars,HH1200IP04*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
4223,Waterpik Technologies Inc.,Laars,HH1200IP04*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
3772,Waterpik Technologies Inc.,Laars,HH1200IP09*1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
3853,Waterpik Technologies Inc.,Laars,HH1200IP09*BA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,300000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4224,Waterpik Technologies Inc.,Laars,HH1200IP09C1A      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,1200000,,81.0,,5,81.0,,5/30/2001 12:00:00 AM,
4489,Waterpik Technologies Inc.,Laars,HH1200IP09CBA      ,Water,LPG,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1200000,,1200000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5090,Waterpik Technologies Inc.,Laars,HH1430EN04*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,357500,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4654,Waterpik Technologies Inc.,Laars,HH1430EN09*BA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,357500,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
4896,Waterpik Technologies Inc.,Laars,HH1430EN09CBA      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,1430000,,82.0,,5,82.0,,5/16/2001 12:00:00 AM,
1834,Waterpik Technologies Inc.,Laars,HH1430EN21*N*      ,Water,Natural Gas,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,357500,,82.0,,5,82.0,,11/21/2001 12:00:00 AM,
4225,Waterpik Technologies Inc.,Laars,HH1430EP04*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,357500,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4490,Waterpik Technologies Inc.,Laars,HH1430EP09*BA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,357500,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4255,Waterpik Technologies Inc.,Laars,HH1430EP09CBA      ,Water,LPG,No Match,False,True,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,1430000,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
5139,Waterpik Technologies Inc.,Laars,HH1430IN04*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,357500,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3606,Waterpik Technologies Inc.,Laars,HH1430IN04*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,357500,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
4897,Waterpik Technologies Inc.,Laars,HH1430IN09*1A      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,357500,,81.0,,5,81.0,,5/16/2001 12:00:00 AM,
3809,Waterpik Technologies Inc.,Laars,HH1430IN09*BA      ,Water,Natural Gas,No Match,False,False,3,No Match,No Match,No Match,No Match,Copper,No Match,,No Match,,1430000,,357500,,82.0,,5,82.0,,5/30/2001 12:00:00 AM,
