Column1,"Manufacturer Name","Brand Name","Model Number","LED Type","Hybrid Luminaire (T/F)","High-Efficacy Hybrid Luminaire (T/F)","Maximum Rated Wattage","System Efficacy (LPW)","Labeled With Rated Wattage (T/F)","Add Date"
2898,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-1 + 24W-WH",Luminaire,FALSE,,11,59,TRUE,2011/10/07
2899,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-1 + 27B-WH",Luminaire,FALSE,,11,48,TRUE,2011/10/07
2891,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-1 + 27C-WH",Luminaire,FALSE,,11,65,TRUE,2011/10/07
2892,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-1 + 27G-WH",Luminaire,FALSE,,11,62,TRUE,2011/10/07
2893,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-1 + 27HZ-WH",Luminaire,FALSE,,11,61,TRUE,2011/10/07
2897,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-1 + 27PT-SC",Luminaire,FALSE,,11,60,TRUE,2011/10/07
2896,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-1 + 27W-WH",Luminaire,FALSE,,11,60,TRUE,2011/10/07
2895,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-1 + 27WHZ-ABZ",Luminaire,FALSE,,11,61,TRUE,2011/10/07
2894,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-1 + 27WHZ-WH",Luminaire,FALSE,,11,61,TRUE,2011/10/07
3071,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 24B***",Luminaire,FALSE,,12,40,TRUE,2011/10/07
3070,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 24B-ABZ",Luminaire,FALSE,,12,40,TRUE,2011/10/07
3068,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 24W-WH",Luminaire,FALSE,,12,51,TRUE,2011/10/07
3069,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 27B-WH",Luminaire,FALSE,,12,41,TRUE,2011/10/07
3061,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 27C-WH",Luminaire,FALSE,,12,55,TRUE,2011/10/07
3062,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 27G-WH",Luminaire,FALSE,,12,53,TRUE,2011/10/07
3063,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 27HZ-WH",Luminaire,FALSE,,12,52,TRUE,2011/10/07
3067,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 27PT-SC",Luminaire,FALSE,,12,51,TRUE,2011/10/07
3066,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 27W-WH",Luminaire,FALSE,,12,51,TRUE,2011/10/07
3065,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 27WHZ-ABZ",Luminaire,FALSE,,12,52,TRUE,2011/10/07
3064,"Juno Lighting Inc.",Juno,"IC22LEDG3-35K-U + 27WHZ-WH",Luminaire,FALSE,,12,52,TRUE,2011/10/07
2890,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 239-WH",Luminaire,FALSE,,11,44,TRUE,2011/10/07
2889,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 24B***",Luminaire,FALSE,,11,46,TRUE,2011/10/07
2888,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 24B-ABZ",Luminaire,FALSE,,11,46,TRUE,2011/10/07
2886,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 24W-WH",Luminaire,FALSE,,11,58,TRUE,2011/10/07
2887,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 27B-WH",Luminaire,FALSE,,11,47,TRUE,2011/10/07
2879,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 27C-WH",Luminaire,FALSE,,11,63,TRUE,2011/10/07
2880,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 27G-WH",Luminaire,FALSE,,11,60,TRUE,2011/10/07
2881,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 27HZ-WH",Luminaire,FALSE,,11,59,TRUE,2011/10/07
2885,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 27PT-SC",Luminaire,FALSE,,11,58,TRUE,2011/10/07
2884,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 27W-WH",Luminaire,FALSE,,11,58,TRUE,2011/10/07
2883,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 27WHZ-ABZ",Luminaire,FALSE,,11,59,TRUE,2011/10/07
2882,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-1 + 27WHZ-WH",Luminaire,FALSE,,11,59,TRUE,2011/10/07
3060,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-U + 24W-WH",Luminaire,FALSE,,12,49,TRUE,2011/10/07
3053,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-U + 27C-WH",Luminaire,FALSE,,12,54,TRUE,2011/10/07
3054,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-U + 27G-WH",Luminaire,FALSE,,12,51,TRUE,2011/10/07
3055,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-U + 27HZ-WH",Luminaire,FALSE,,12,50,TRUE,2011/10/07
3059,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-U + 27PT-SC",Luminaire,FALSE,,12,50,TRUE,2011/10/07
3058,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-U + 27W-WH",Luminaire,FALSE,,12,50,TRUE,2011/10/07
3057,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-U + 27WHZ-ABZ",Luminaire,FALSE,,12,50,TRUE,2011/10/07
3056,"Juno Lighting Inc.",Juno,"IC22LEDG3-3K-U + 27WHZ-WH",Luminaire,FALSE,,12,50,TRUE,2011/10/07
2914,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 239-WH",Luminaire,FALSE,,11,47,TRUE,2011/10/07
2913,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 24B***",Luminaire,FALSE,,11,49,TRUE,2011/10/07
2912,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 24B-ABZ",Luminaire,FALSE,,11,49,TRUE,2011/10/07
2910,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 24W-WH",Luminaire,FALSE,,11,62,TRUE,2011/10/07
2911,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 27B-WH",Luminaire,FALSE,,11,50,TRUE,2011/10/07
2903,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 27C-WH",Luminaire,FALSE,,11,67,TRUE,2011/10/07
2904,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 27G-WH",Luminaire,FALSE,,11,64,TRUE,2011/10/07
2905,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 27HZ-WH",Luminaire,FALSE,,11,63,TRUE,2011/10/07
2909,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 27PT-SC",Luminaire,FALSE,,11,62,TRUE,2011/10/07
2908,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 27W-WH",Luminaire,FALSE,,11,62,TRUE,2011/10/07
2907,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 27WHZ-ABZ",Luminaire,FALSE,,11,63,TRUE,2011/10/07
2906,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-1 + 27WHZ-WH",Luminaire,FALSE,,11,63,TRUE,2011/10/07
3083,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 239-WH",Luminaire,FALSE,,12,40,TRUE,2011/10/07
3082,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 24B***",Luminaire,FALSE,,12,42,TRUE,2011/10/07
3081,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 24B-ABZ",Luminaire,FALSE,,12,42,TRUE,2011/10/07
3079,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 24W-WH",Luminaire,FALSE,,12,53,TRUE,2011/10/07
3080,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 27B-WH",Luminaire,FALSE,,12,43,TRUE,2011/10/07
3072,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 27C-WH",Luminaire,FALSE,,12,58,TRUE,2011/10/07
3073,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 27G-WH",Luminaire,FALSE,,12,55,TRUE,2011/10/07
3074,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 27HZ-WH",Luminaire,FALSE,,12,54,TRUE,2011/10/07
3078,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 27PT-SC",Luminaire,FALSE,,12,53,TRUE,2011/10/07
3077,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 27W-WH",Luminaire,FALSE,,12,53,TRUE,2011/10/07
3076,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 27WHZ-ABZ",Luminaire,FALSE,,12,54,TRUE,2011/10/07
3075,"Juno Lighting Inc.",Juno,"IC22LEDG3-41K-U + 27WHZ-WH",Luminaire,FALSE,,12,54,TRUE,2011/10/07
5233,"Juno Lighting Inc.",Juno,"IC22LWDG3-3K-1 + 24W-WH",Luminaire,FALSE,,14,47,TRUE,2012/01/30
5226,"Juno Lighting Inc.",Juno,"IC22LWDG3-3K-1 + 27C-WH",Luminaire,FALSE,,14,51,TRUE,2012/01/30
5227,"Juno Lighting Inc.",Juno,"IC22LWDG3-3K-1 + 27G-WH",Luminaire,FALSE,,14,48,TRUE,2012/01/30
5228,"Juno Lighting Inc.",Juno,"IC22LWDG3-3K-1 + 27HZ-WH",Luminaire,FALSE,,14,48,TRUE,2012/01/30
5232,"Juno Lighting Inc.",Juno,"IC22LWDG3-3K-1 + 27PT-SC",Luminaire,FALSE,,14,47,TRUE,2012/01/30
5231,"Juno Lighting Inc.",Juno,"IC22LWDG3-3K-1 + 27W-WH",Luminaire,FALSE,,14,47,TRUE,2012/01/30
5230,"Juno Lighting Inc.",Juno,"IC22LWDG3-3K-1 + 27WHZ-ABZ",Luminaire,FALSE,,14,48,TRUE,2012/01/30
5229,"Juno Lighting Inc.",Juno,"IC22LWDG3-3K-1 + 27WHZ-WH",Luminaire,FALSE,,14,48,TRUE,2012/01/30
1459,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K + 24W-WH",Luminaire,FALSE,,13,42,TRUE,2010/11/29
1453,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K + 27C-WH",Luminaire,FALSE,,13,44,TRUE,2010/11/29
1454,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K + 27G-WH",Luminaire,FALSE,,13,44,TRUE,2010/11/29
1455,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K + 27HZ-WH",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1460,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K + 27PT-SC",Luminaire,FALSE,,13,41,TRUE,2010/11/29
1458,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K + 27W-WH",Luminaire,FALSE,,13,42,TRUE,2010/11/29
1457,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K + 27WHZ-ABZ",Luminaire,FALSE,,13,42,TRUE,2010/11/29
1456,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K + 27WHZ-WH",Luminaire,FALSE,,13,42,TRUE,2010/11/29
2402,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K-120 + 24W-WH",Luminaire,FALSE,,14,42,TRUE,2011/04/01
2396,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K-120 + 27C-WH",Luminaire,FALSE,,14,44,TRUE,2011/04/01
2397,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K-120 + 27G-WH",Luminaire,FALSE,,14,44,TRUE,2011/04/01
2398,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K-120 + 27HZ-WH",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2403,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K-120 + 27PT-SC",Luminaire,FALSE,,14,41,TRUE,2011/04/01
2401,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K-120 + 27W-WH",Luminaire,FALSE,,14,42,TRUE,2011/04/01
2400,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K-120 + 27WHZ-ABZ",Luminaire,FALSE,,14,42,TRUE,2011/04/01
2399,"Juno Lighting Inc.",Juno,"IC22RLEDG2-27K-120 + 27WHZ-WH",Luminaire,FALSE,,14,42,TRUE,2011/04/01
1479,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 24B-ABZ",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1481,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 24B-BL",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1480,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 24B-SC",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1482,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 24B-WH",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1476,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 24W-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1478,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 27B-WH",Luminaire,FALSE,,13,45,TRUE,2010/11/29
1470,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 27C-WH",Luminaire,FALSE,,13,50,TRUE,2010/11/29
1471,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 27G-WH",Luminaire,FALSE,,13,50,TRUE,2010/11/29
1472,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 27HZ-WH",Luminaire,FALSE,,13,49,TRUE,2010/11/29
1477,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 27PT-SC",Luminaire,FALSE,,13,47,TRUE,2010/11/29
1475,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 27W-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1474,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 27WHZ-ABZ",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1473,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K + 27WHZ-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
2422,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 24B-ABZ",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2424,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 24B-BL",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2423,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 24B-SC",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2425,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 24B-WH",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2419,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 24W-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2421,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 27B-WH",Luminaire,FALSE,,14,45,TRUE,2011/04/01
2413,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 27C-WH",Luminaire,FALSE,,14,50,TRUE,2011/04/01
2414,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 27G-WH",Luminaire,FALSE,,14,50,TRUE,2011/04/01
2415,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 27HZ-WH",Luminaire,FALSE,,14,49,TRUE,2011/04/01
2420,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 27PT-SC",Luminaire,FALSE,,14,47,TRUE,2011/04/01
2418,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 27W-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2417,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 27WHZ-ABZ",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2416,"Juno Lighting Inc.",Juno,"IC22RLEDG2-35K-120 + 27WHZ-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
1467,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K + 24W-WH",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1469,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K + 27B-WH",Luminaire,FALSE,,13,40,TRUE,2010/11/29
1461,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K + 27C-WH",Luminaire,FALSE,,13,45,TRUE,2010/11/29
1462,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K + 27G-WH",Luminaire,FALSE,,13,45,TRUE,2010/11/29
1463,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K + 27HZ-WH",Luminaire,FALSE,,13,44,TRUE,2010/11/29
1468,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K + 27PT-SC",Luminaire,FALSE,,13,42,TRUE,2010/11/29
1466,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K + 27W-WH",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1465,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K + 27WHZ-ABZ",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1464,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K + 27WHZ-WH",Luminaire,FALSE,,13,43,TRUE,2010/11/29
2410,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K-120 + 24W-WH",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2412,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K-120 + 27B-WH",Luminaire,FALSE,,14,40,TRUE,2011/04/01
2404,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K-120 + 27C-WH",Luminaire,FALSE,,14,45,TRUE,2011/04/01
2405,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K-120 + 27G-WH",Luminaire,FALSE,,14,45,TRUE,2011/04/01
2406,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K-120 + 27HZ-WH",Luminaire,FALSE,,14,44,TRUE,2011/04/01
2411,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K-120 + 27PT-SC",Luminaire,FALSE,,14,42,TRUE,2011/04/01
2409,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K-120 + 27W-WH",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2408,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K-120 + 27WHZ-ABZ",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2407,"Juno Lighting Inc.",Juno,"IC22RLEDG2-3K-120 + 27WHZ-WH",Luminaire,FALSE,,14,43,TRUE,2011/04/01
1492,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 24B-ABZ",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1494,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 24B-BL",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1493,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 24B-SC",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1495,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 24B-WH",Luminaire,FALSE,,13,43,TRUE,2010/11/29
1489,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 24W-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1491,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 27B-WH",Luminaire,FALSE,,13,45,TRUE,2010/11/29
1483,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 27C-WH",Luminaire,FALSE,,13,50,TRUE,2010/11/29
1484,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 27G-WH",Luminaire,FALSE,,13,50,TRUE,2010/11/29
1485,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 27HZ-WH",Luminaire,FALSE,,13,49,TRUE,2010/11/29
1490,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 27PT-SC",Luminaire,FALSE,,13,47,TRUE,2010/11/29
1488,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 27W-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1487,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 27WHZ-ABZ",Luminaire,FALSE,,13,48,TRUE,2010/11/29
1486,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K + 27WHZ-WH",Luminaire,FALSE,,13,48,TRUE,2010/11/29
2435,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 24B-ABZ",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2437,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 24B-BL",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2436,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 24B-SC",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2438,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 24B-WH",Luminaire,FALSE,,14,43,TRUE,2011/04/01
2432,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 24W-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2434,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 27B-WH",Luminaire,FALSE,,14,45,TRUE,2011/04/01
2426,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 27C-WH",Luminaire,FALSE,,14,50,TRUE,2011/04/01
2427,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 27G-WH",Luminaire,FALSE,,14,50,TRUE,2011/04/01
2428,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 27HZ-WH",Luminaire,FALSE,,14,49,TRUE,2011/04/01
2433,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 27PT-SC",Luminaire,FALSE,,14,47,TRUE,2011/04/01
2431,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 27W-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2430,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 27WHZ-ABZ",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2429,"Juno Lighting Inc.",Juno,"IC22RLEDG2-41K-120 + 27WHZ-WH",Luminaire,FALSE,,14,48,TRUE,2011/04/01
2967,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 239-WH",Luminaire,FALSE,,11,41,TRUE,2011/10/07
2966,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 24B***",Luminaire,FALSE,,11,43,TRUE,2011/10/07
2965,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 24B-ABZ",Luminaire,FALSE,,11,43,TRUE,2011/10/07
2963,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 24W-WH",Luminaire,FALSE,,11,53,TRUE,2011/10/07
2964,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 27B-WH",Luminaire,FALSE,,11,43,TRUE,2011/10/07
2956,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 27C-WH",Luminaire,FALSE,,11,58,TRUE,2011/10/07
2957,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 27G-WH",Luminaire,FALSE,,11,55,TRUE,2011/10/07
2958,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 27HZ-WH",Luminaire,FALSE,,11,55,TRUE,2011/10/07
2962,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 27PT-SC",Luminaire,FALSE,,11,54,TRUE,2011/10/07
2961,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 27W-WH",Luminaire,FALSE,,11,54,TRUE,2011/10/07
2960,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 27WHZ-ABZ",Luminaire,FALSE,,11,55,TRUE,2011/10/07
2959,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-1 + 27WHZ-WH",Luminaire,FALSE,,11,55,TRUE,2011/10/07
3123,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-U + 24W-WH",Luminaire,FALSE,,12,46,TRUE,2011/10/07
3116,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-U + 27C-WH",Luminaire,FALSE,,12,50,TRUE,2011/10/07
3117,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-U + 27G-WH",Luminaire,FALSE,,12,47,TRUE,2011/10/07
3118,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-U + 27HZ-WH",Luminaire,FALSE,,12,47,TRUE,2011/10/07
3122,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-U + 27PT-SC",Luminaire,FALSE,,12,46,TRUE,2011/10/07
3121,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-U + 27W-WH",Luminaire,FALSE,,12,46,TRUE,2011/10/07
3120,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-U + 27WHZ-ABZ",Luminaire,FALSE,,12,47,TRUE,2011/10/07
3119,"Juno Lighting Inc.",Juno,"IC22RLEDG3-27K-U + 27WHZ-WH",Luminaire,FALSE,,12,47,TRUE,2011/10/07
2991,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 239-WH",Luminaire,FALSE,,11,45,TRUE,2011/10/07
2990,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 24B***",Luminaire,FALSE,,11,47,TRUE,2011/10/07
2989,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 24B-ABZ",Luminaire,FALSE,,11,47,TRUE,2011/10/07
2987,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 24W-WH",Luminaire,FALSE,,11,59,TRUE,2011/10/07
2988,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 27B-WH",Luminaire,FALSE,,11,48,TRUE,2011/10/07
2980,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 27C-WH",Luminaire,FALSE,,11,65,TRUE,2011/10/07
2981,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 27G-WH",Luminaire,FALSE,,11,62,TRUE,2011/10/07
2982,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 27HZ-WH",Luminaire,FALSE,,11,61,TRUE,2011/10/07
2986,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 27PT-SC",Luminaire,FALSE,,11,60,TRUE,2011/10/07
2985,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 27W-WH",Luminaire,FALSE,,11,60,TRUE,2011/10/07
2984,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 27WHZ-ABZ",Luminaire,FALSE,,11,61,TRUE,2011/10/07
2983,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-1 + 27WHZ-WH",Luminaire,FALSE,,11,61,TRUE,2011/10/07
3142,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-U + 24B***",Luminaire,FALSE,,12,40,TRUE,2011/10/07
3141,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-U + 24B-ABZ",Luminaire,FALSE,,12,40,TRUE,2011/10/07
3139,"Juno Lighting Inc.",Juno,"IC22RLEDG3-35K-U + 24W-WH",Luminaire,FALSE,,12,51,TRUE,2011/10/07
