Column1,Manufacturer Name,Brand Name,Model Number,Energy Source,Pilot Light (T/F),Heattraps (T/F),Hot Water Supply Boiler (T/F),Insulation Type,Mobile Home (T/F),Rated Volume,Measured Volume,Input BTUH,Thermal Efficiency,Standby Loss Percent/Hour,Standby Loss BTUH,Recovery Electric Power Watts,Standby Electric Power Watts,Insulation R-Value,Flue Damper (T/F),Fan Assisted Combustion (T/F),Add Date,
6424,Raypak,Rheem,GBC-0512*,Natural Gas,False,,,,False,,1.4,511500,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6425,Raypak,Rheem,GBC-0627*,Natural Gas,False,,,,False,,1.4,627000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6426,Raypak,Rheem,GBC-0726*,Natural Gas,False,,,,False,,1.6,726000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6427,Raypak,Rheem,GBC-0825*,Natural Gas,False,,,,False,,1.8,825000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6428,Raypak,Rheem,GBC-0926*,Natural Gas,False,,,,False,,2.0,926000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6429,Raypak,Rheem,GBC-0962*,Natural Gas,False,,,,False,,2.0,961700,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6430,Raypak,Rheem,GBC-1083*,Natural Gas,False,,,,False,,2.3,1083000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6431,Raypak,Rheem,GBC-1125*,Natural Gas,False,,,,False,,2.3,1124700,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6432,Raypak,Rheem,GBC-1178*,Natural Gas,False,,,,False,,2.4,1178000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6433,Raypak,Rheem,GBC-1223*,Natural Gas,False,,,,False,,2.4,1222500,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6434,Raypak,Rheem,GBC-1287*,Natural Gas,False,,,,False,,2.5,1287000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6435,Raypak,Rheem,GBC-1337*,Natural Gas,False,,,,False,,2.5,1336600,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6436,Raypak,Rheem,GBC-1413*,Natural Gas,False,,,,False,,2.6,1413000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6437,Raypak,Rheem,GBC-1467*,Natural Gas,False,,,,False,,2.6,1467000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6438,Raypak,Rheem,GBC-1570*,Natural Gas,False,,,,False,,2.7,1570000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6439,Raypak,Rheem,GBC-1630*,Natural Gas,False,,,,False,,2.7,1630000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6440,Raypak,Rheem,GBC-1758*,Natural Gas,False,,,,False,,2.8,1758000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6441,Raypak,Rheem,GBC-1826*,Natural Gas,False,,,,False,,2.8,1825600,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6451,Raypak,Rheem,GBCP-0264*,Natural Gas,False,,,,False,,1.4,264000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6452,Raypak,Rheem,GBCP-0264**,LPG,False,,,,False,,1.4,264000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6453,Raypak,Rheem,GBCP-0264N,Natural Gas,False,,,,False,,1.4,264000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6454,Raypak,Rheem,GBCP-0331*,Natural Gas,False,,,,False,,1.4,334000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6455,Raypak,Rheem,GBCP-0331**,LPG,False,,,,False,,1.6,334000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6456,Raypak,Rheem,GBCP-0331N,Natural Gas,False,,,,False,,1.6,334000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6457,Raypak,Rheem,GBCP-0399*,Natural Gas,False,,,,False,,1.8,399000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6458,Raypak,Rheem,GBCP-0399**,LPG,False,,,,False,,1.8,399000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6459,Raypak,Rheem,GBCP-0399N,Natural Gas,False,,,,False,,2.0,399000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6460,Raypak,Rheem,GBCP-0512*,Natural Gas,False,,,,False,,2.0,511500,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6461,Raypak,Rheem,GBCP-0627*,Natural Gas,False,,,,False,,2.0,627000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6462,Raypak,Rheem,GBCP-0726*,Natural Gas,False,,,,False,,2.3,726000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6463,Raypak,Rheem,GBCP-0825*,Natural Gas,False,,,,False,,2.3,825000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6464,Raypak,Rheem,GBCP-0926*,Natural Gas,False,,,,False,,2.4,926000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6465,Raypak,Rheem,GBCP-0962*,Natural Gas,False,,,,False,,2.4,961700,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6466,Raypak,Rheem,GBCP-1083*,Natural Gas,False,,,,False,,2.5,1083000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6467,Raypak,Rheem,GBCP-1125*,Natural Gas,False,,,,False,,2.5,1124700,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6468,Raypak,Rheem,GBCP-1178*,Natural Gas,False,,,,False,,2.6,1178000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6469,Raypak,Rheem,GBCP-1223*,Natural Gas,False,,,,False,,2.7,1222500,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6470,Raypak,Rheem,GBCP-1287*,Natural Gas,False,,,,False,,2.7,1287000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6471,Raypak,Rheem,GBCP-1337*,Natural Gas,False,,,,False,,2.8,1336600,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6472,Raypak,Rheem,GBCP-1413*,Natural Gas,False,,,,False,,2.8,1413000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6473,Raypak,Rheem,GBCP-1467*,Natural Gas,False,,,,False,,1.4,1467000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6474,Raypak,Rheem,GBCP-1570*,Natural Gas,False,,,,False,,1.4,1570000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6475,Raypak,Rheem,GBCP-1630*,Natural Gas,False,,,,False,,1.6,1630000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6476,Raypak,Rheem,GBCP-1758*,Natural Gas,False,,,,False,,1.8,1758000,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
6477,Raypak,Rheem,GBCP-1826*,Natural Gas,False,,,,False,,2.0,1825600,82.0,,,,6,,,,11/15/2007 12:00:00 AM,
5359,RBI Water Heaters,Spectrum Series,SWN250E**,Natural Gas,False,,,No Match,False,,2.1,250000,83.7,0.00,,0,0,,,,10/24/1997 12:00:00 AM,
5360,RBI Water Heaters,Spectrum Series,SWN250S**,Natural Gas,False,,,No Match,False,,2.1,250000,83.7,0.00,,0,0,,,,10/24/1997 12:00:00 AM,
1173,RBI Water Heaters,Spectrum Series,SWN300E**,Natural Gas,False,,,,False,,2.4,301000,83.7,0.00,,0,0,,,,10/24/1997 12:00:00 AM,
5361,RBI Water Heaters,Spectrum Series,SWN300S**,Natural Gas,False,,,No Match,False,,2.4,301000,83.7,0.00,,0,0,,,,10/24/1997 12:00:00 AM,
5362,RBI Water Heaters,Spectrum Series,SWN350E**,Natural Gas,False,,,No Match,False,,2.6,350000,83.7,0.00,,0,0,,,,10/24/1997 12:00:00 AM,
5363,RBI Water Heaters,Spectrum Series,SWN350S**,Natural Gas,False,,,No Match,False,,2.6,350000,83.7,0.00,,0,0,,,,10/24/1997 12:00:00 AM,
5364,RBI Water Heaters,Spectrum Series,SWN400E**,Natural Gas,False,,,No Match,False,,2.9,399000,83.7,0.00,,0,0,,,,10/24/1997 12:00:00 AM,
5365,RBI Water Heaters,Spectrum Series,SWN400S**,Natural Gas,False,,,No Match,False,,2.9,399000,83.7,0.00,,0,0,,,,10/24/1997 12:00:00 AM,
2656,Reco Industries Inc.,Elite Models,R100 1338,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,815.0,1075000,82.2,0.00,,601,0,12.5,False,False,4/21/1995 12:00:00 AM,
2658,Reco Industries Inc.,Elite Models,R100 1338,LPG,False,False,,,False,,815.0,1075000,82.2,0.00,,601,0,12.5,False,False,4/21/1995 12:00:00 AM,
2657,Reco Industries Inc.,Elite Models,R100 1338,Natural Gas,False,False,,,False,,815.0,1075000,82.2,0.00,,601,0,12.5,False,False,4/21/1995 12:00:00 AM,
1291,Reco Industries Inc.,Elite Models,R100 1338,Oil,False,False,,,False,,815.0,1075000,82.2,0.00,,601,0,12.5,False,False,4/21/1995 12:00:00 AM,
2659,Reco Industries Inc.,Elite Models,R100 1569,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,815.0,1260000,82.2,0.00,,618,0,12.5,False,False,4/21/1995 12:00:00 AM,
2661,Reco Industries Inc.,Elite Models,R100 1569,LPG,False,False,,,False,,815.0,1260000,82.2,0.00,,618,0,12.5,False,False,4/21/1995 12:00:00 AM,
2660,Reco Industries Inc.,Elite Models,R100 1569,Natural Gas,False,False,,,False,,815.0,1260000,82.2,0.00,,618,0,12.5,False,False,4/21/1995 12:00:00 AM,
1292,Reco Industries Inc.,Elite Models,R100 1569,Oil,False,False,,,False,,815.0,1260000,82.2,0.00,,618,0,12.5,False,False,4/21/1995 12:00:00 AM,
2662,Reco Industries Inc.,Elite Models,R100 2750,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,815.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
2664,Reco Industries Inc.,Elite Models,R100 2750,LPG,False,False,,,False,,815.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
2663,Reco Industries Inc.,Elite Models,R100 2750,Natural Gas,False,False,,,False,,815.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
1293,Reco Industries Inc.,Elite Models,R100 2750,Oil,False,False,,,False,,815.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
2665,Reco Industries Inc.,Elite Models,R100 3113,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,815.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
2667,Reco Industries Inc.,Elite Models,R100 3113,LPG,False,False,,,False,,815.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
2666,Reco Industries Inc.,Elite Models,R100 3113,Natural Gas,False,False,,,False,,815.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
1294,Reco Industries Inc.,Elite Models,R100 3113,Oil,False,False,,,False,,815.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
2668,Reco Industries Inc.,Elite Models,R100 3836,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,815.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
2670,Reco Industries Inc.,Elite Models,R100 3836,LPG,False,False,,,False,,815.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
2669,Reco Industries Inc.,Elite Models,R100 3836,Natural Gas,False,False,,,False,,815.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
1295,Reco Industries Inc.,Elite Models,R100 3836,Oil,False,False,,,False,,815.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
5366,Reco Industries Inc.,Elite Models,R100 4546,Combo (Natural Gas & Oil OR LPG & Oil),False,,,No Match,False,,815.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
5368,Reco Industries Inc.,Elite Models,R100 4546,LPG,False,,,No Match,False,,815.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
5367,Reco Industries Inc.,Elite Models,R100 4546,Natural Gas,False,,,No Match,False,,815.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
3583,Reco Industries Inc.,Elite Models,R100 4546,Oil,False,,,No Match,False,,815.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
5369,Reco Industries Inc.,Elite Models,R100 5876,Combo (Natural Gas & Oil OR LPG & Oil),False,,,No Match,False,,815.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
5371,Reco Industries Inc.,Elite Models,R100 5876,LPG,False,,,No Match,False,,815.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
5370,Reco Industries Inc.,Elite Models,R100 5876,Natural Gas,False,,,No Match,False,,815.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
3584,Reco Industries Inc.,Elite Models,R100 5876,Oil,False,,,No Match,False,,815.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
2671,Reco Industries Inc.,Elite Models,R120 2750,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,980.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
2673,Reco Industries Inc.,Elite Models,R120 2750,LPG,False,False,,,False,,980.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
2672,Reco Industries Inc.,Elite Models,R120 2750,Natural Gas,False,False,,,False,,980.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
1296,Reco Industries Inc.,Elite Models,R120 2750,Oil,False,False,,,False,,980.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
2674,Reco Industries Inc.,Elite Models,R120 3113,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,980.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
2676,Reco Industries Inc.,Elite Models,R120 3113,LPG,False,False,,,False,,980.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
2675,Reco Industries Inc.,Elite Models,R120 3113,Natural Gas,False,False,,,False,,980.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
1297,Reco Industries Inc.,Elite Models,R120 3113,Oil,False,False,,,False,,980.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
2677,Reco Industries Inc.,Elite Models,R120 3836,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,980.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
943,Reco Industries Inc.,Elite Models,R120 3836,LPG,False,False,,,False,,980.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
2678,Reco Industries Inc.,Elite Models,R120 3836,Natural Gas,False,False,,,False,,980.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
1298,Reco Industries Inc.,Elite Models,R120 3836,Oil,False,False,,,False,,980.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
2679,Reco Industries Inc.,Elite Models,R120 4546,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,980.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
2681,Reco Industries Inc.,Elite Models,R120 4546,LPG,False,False,,,False,,980.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
2680,Reco Industries Inc.,Elite Models,R120 4546,Natural Gas,False,False,,,False,,980.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
1299,Reco Industries Inc.,Elite Models,R120 4546,Oil,False,False,,,False,,980.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
5372,Reco Industries Inc.,Elite Models,R120 5876,Combo (Natural Gas & Oil OR LPG & Oil),False,,,No Match,False,,980.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
5374,Reco Industries Inc.,Elite Models,R120 5876,LPG,False,,,No Match,False,,980.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
5373,Reco Industries Inc.,Elite Models,R120 5876,Natural Gas,False,,,No Match,False,,980.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
1022,Reco Industries Inc.,Elite Models,R120 5876,Oil,False,,,,False,,980.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
5375,Reco Industries Inc.,Elite Models,R120 6538,Combo (Natural Gas & Oil OR LPG & Oil),False,,,No Match,False,,980.0,5250000,82.2,0.00,,883,0,12.5,False,False,4/21/1995 12:00:00 AM,
5256,Reco Industries Inc.,Elite Models,R120 6538,LPG,False,,,No Match,False,,980.0,5250000,82.2,0.00,,883,0,12.5,False,False,4/21/1995 12:00:00 AM,
979,Reco Industries Inc.,Elite Models,R120 6538,Natural Gas,False,,,,False,,980.0,5250000,82.2,0.00,,883,0,12.5,False,False,4/21/1995 12:00:00 AM,
3585,Reco Industries Inc.,Elite Models,R120 6538,Oil,False,,,No Match,False,,980.0,5250000,82.2,0.00,,883,0,12.5,False,False,4/21/1995 12:00:00 AM,
5257,Reco Industries Inc.,Elite Models,R120 7846,Combo (Natural Gas & Oil OR LPG & Oil),False,,,No Match,False,,980.0,6300000,82.2,0.00,,999,0,12.5,False,False,4/21/1995 12:00:00 AM,
5259,Reco Industries Inc.,Elite Models,R120 7846,LPG,False,,,No Match,False,,980.0,6300000,82.2,0.00,,999,0,12.5,False,False,4/21/1995 12:00:00 AM,
5258,Reco Industries Inc.,Elite Models,R120 7846,Natural Gas,False,,,No Match,False,,980.0,6300000,82.2,0.00,,999,0,12.5,False,False,4/21/1995 12:00:00 AM,
3586,Reco Industries Inc.,Elite Models,R120 7846,Oil,False,,,No Match,False,,980.0,6300000,82.2,0.00,,999,0,12.5,False,False,4/21/1995 12:00:00 AM,
1300,Reco Industries Inc.,Elite Models,R14 248,Oil,False,False,,,False,,125.0,199000,83.0,0.00,,481,0,,,,3/21/1996 12:00:00 AM,
2569,Reco Industries Inc.,Elite Models,R14 342,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,125.0,275000,82.2,0.00,,481,0,,,,4/21/1995 12:00:00 AM,
2571,Reco Industries Inc.,Elite Models,R14 342,LPG,False,False,,,False,,125.0,275000,82.2,0.00,,481,0,,,,4/21/1995 12:00:00 AM,
2570,Reco Industries Inc.,Elite Models,R14 342,Natural Gas,False,False,,,False,,125.0,275000,82.2,0.00,,481,0,,,,4/21/1995 12:00:00 AM,
1301,Reco Industries Inc.,Elite Models,R14 342,Oil,False,False,,,False,,125.0,275000,82.2,0.00,,481,0,,,,4/21/1995 12:00:00 AM,
2572,Reco Industries Inc.,Elite Models,R14 498,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,125.0,400000,82.1,0.00,,549,0,,,,4/21/1995 12:00:00 AM,
2574,Reco Industries Inc.,Elite Models,R14 498,LPG,False,False,,,False,,125.0,400000,82.1,0.00,,549,0,,,,4/21/1995 12:00:00 AM,
2573,Reco Industries Inc.,Elite Models,R14 498,Natural Gas,False,False,,,False,,125.0,400000,82.1,0.00,,549,0,,,,4/21/1995 12:00:00 AM,
1302,Reco Industries Inc.,Elite Models,R14 498,Oil,False,False,,,False,,125.0,400000,82.1,0.00,,549,0,,,,4/21/1995 12:00:00 AM,
5261,Reco Industries Inc.,Elite Models,R14 710 FG 2,LPG,False,,,No Match,False,,140.0,565000,82.9,0.00,,210,0,,,,12/17/1996 12:00:00 AM,
5260,Reco Industries Inc.,Elite Models,R14 710 FG 2,Natural Gas,False,,,No Match,False,,140.0,565000,82.9,0.00,,210,0,,,,12/17/1996 12:00:00 AM,
2575,Reco Industries Inc.,Elite Models,R150 2750,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,1230.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
2577,Reco Industries Inc.,Elite Models,R150 2750,LPG,False,False,,,False,,1230.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
2576,Reco Industries Inc.,Elite Models,R150 2750,Natural Gas,False,False,,,False,,1230.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
1303,Reco Industries Inc.,Elite Models,R150 2750,Oil,False,False,,,False,,1230.0,2200000,82.2,0.00,,705,0,12.5,False,False,4/21/1995 12:00:00 AM,
2578,Reco Industries Inc.,Elite Models,R150 3113,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,1230.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
2580,Reco Industries Inc.,Elite Models,R150 3113,LPG,False,False,,,False,,1230.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
2579,Reco Industries Inc.,Elite Models,R150 3113,Natural Gas,False,False,,,False,,1230.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
1304,Reco Industries Inc.,Elite Models,R150 3113,Oil,False,False,,,False,,1230.0,2500000,82.2,0.00,,720,0,12.5,False,False,4/21/1995 12:00:00 AM,
2581,Reco Industries Inc.,Elite Models,R150 3836,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,1230.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
2583,Reco Industries Inc.,Elite Models,R150 3836,LPG,False,False,,,False,,1230.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
2582,Reco Industries Inc.,Elite Models,R150 3836,Natural Gas,False,False,,,False,,1230.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
1305,Reco Industries Inc.,Elite Models,R150 3836,Oil,False,False,,,False,,1230.0,3080000,82.2,0.00,,763,0,12.5,False,False,4/21/1995 12:00:00 AM,
2584,Reco Industries Inc.,Elite Models,R150 4546,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,1230.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
2585,Reco Industries Inc.,Elite Models,R150 4546,LPG,False,False,,,False,,1230.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
944,Reco Industries Inc.,Elite Models,R150 4546,Natural Gas,False,False,,,False,,1230.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
1208,Reco Industries Inc.,Elite Models,R150 4546,Oil,False,False,,,False,,1230.0,3650000,82.2,0.00,,811,0,12.5,False,False,4/21/1995 12:00:00 AM,
2586,Reco Industries Inc.,Elite Models,R150 5876,Combo (Natural Gas & Oil OR LPG & Oil),False,False,,,False,,1230.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
2588,Reco Industries Inc.,Elite Models,R150 5876,LPG,False,False,,,False,,1230.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
2587,Reco Industries Inc.,Elite Models,R150 5876,Natural Gas,False,False,,,False,,1230.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
1306,Reco Industries Inc.,Elite Models,R150 5876,Oil,False,False,,,False,,1230.0,4718000,82.2,0.00,,854,0,12.5,False,False,4/21/1995 12:00:00 AM,
5262,Reco Industries Inc.,Elite Models,R150 6538,Combo (Natural Gas & Oil OR LPG & Oil),False,,,No Match,False,,1230.0,5250000,82.2,0.00,,883,0,12.5,False,False,4/21/1995 12:00:00 AM,
5264,Reco Industries Inc.,Elite Models,R150 6538,LPG,False,,,No Match,False,,1230.0,5250000,82.2,0.00,,883,0,12.5,False,False,4/21/1995 12:00:00 AM,
5263,Reco Industries Inc.,Elite Models,R150 6538,Natural Gas,False,,,No Match,False,,1230.0,5250000,82.2,0.00,,883,0,12.5,False,False,4/21/1995 12:00:00 AM,
3587,Reco Industries Inc.,Elite Models,R150 6538,Oil,False,,,No Match,False,,1230.0,5250000,82.2,0.00,,883,0,12.5,False,False,4/21/1995 12:00:00 AM,
980,Reco Industries Inc.,Elite Models,R150 7846,Combo (Natural Gas & Oil OR LPG & Oil),False,,,,False,,1230.0,6300000,82.2,0.00,,999,0,12.5,False,False,4/21/1995 12:00:00 AM,
5266,Reco Industries Inc.,Elite Models,R150 7846,LPG,False,,,No Match,False,,1230.0,6300000,82.2,0.00,,999,0,12.5,False,False,4/21/1995 12:00:00 AM,
5265,Reco Industries Inc.,Elite Models,R150 7846,Natural Gas,False,,,No Match,False,,1230.0,6300000,82.2,0.00,,999,0,12.5,False,False,4/21/1995 12:00:00 AM,
3588,Reco Industries Inc.,Elite Models,R150 7846,Oil,False,,,No Match,False,,1230.0,6300000,82.2,0.00,,999,0,12.5,False,False,4/21/1995 12:00:00 AM,
5267,Reco Industries Inc.,Elite Models,R18 1338,Combo (Natural Gas & Oil OR LPG & Oil),False,,,No Match,False,,150.0,1075000,82.2,0.00,,601,0,12.5,False,False,4/21/1995 12:00:00 AM,
5269,Reco Industries Inc.,Elite Models,R18 1338,LPG,False,,,No Match,False,,150.0,1075000,82.2,0.00,,601,0,12.5,False,False,4/21/1995 12:00:00 AM,
5268,Reco Industries Inc.,Elite Models,R18 1338,Natural Gas,False,,,No Match,False,,150.0,1075000,82.2,0.00,,601,0,12.5,False,False,4/21/1995 12:00:00 AM,
3589,Reco Industries Inc.,Elite Models,R18 1338,Oil,False,,,No Match,False,,150.0,1075000,82.2,0.00,,601,0,12.5,False,False,4/21/1995 12:00:00 AM,
5270,Reco Industries Inc.,Elite Models,R18 1569,Combo (Natural Gas & Oil OR LPG & Oil),False,,,No Match,False,,150.0,1260000,82.2,0.00,,618,0,12.5,False,False,4/21/1995 12:00:00 AM,
5272,Reco Industries Inc.,Elite Models,R18 1569,LPG,False,,,No Match,False,,150.0,1260000,82.2,0.00,,618,0,12.5,False,False,4/21/1995 12:00:00 AM,
5271,Reco Industries Inc.,Elite Models,R18 1569,Natural Gas,False,,,No Match,False,,150.0,1260000,82.2,0.00,,618,0,12.5,False,False,4/21/1995 12:00:00 AM,
3590,Reco Industries Inc.,Elite Models,R18 1569,Oil,False,,,No Match,False,,150.0,1260000,82.2,0.00,,618,0,12.5,False,False,4/21/1995 12:00:00 AM,
5273,Reco Industries Inc.,Elite Models,R18 1992,Combo (Natural Gas & Oil OR LPG & Oil),False,,,No Match,False,,150.0,1600000,82.2,0.00,,632,0,12.5,False,False,4/21/1995 12:00:00 AM,
5275,Reco Industries Inc.,Elite Models,R18 1992,LPG,False,,,No Match,False,,150.0,1600000,82.2,0.00,,632,0,12.5,False,False,4/21/1995 12:00:00 AM,
5274,Reco Industries Inc.,Elite Models,R18 1992,Natural Gas,False,,,No Match,False,,150.0,1600000,82.2,0.00,,632,0,12.5,False,False,4/21/1995 12:00:00 AM,
3591,Reco Industries Inc.,Elite Models,R18 1992,Oil,False,,,No Match,False,,150.0,1600000,82.2,0.00,,632,0,12.5,False,False,4/21/1995 12:00:00 AM,
